Date,GOL,CVC,WEGE,MGLU,TOTS,BOVA
2015-11-13,3.5799999237060547,14.5,5.40384578704834,0.041405998170375824,12.010513305664062,45.220001220703125
2015-11-16,3.430000066757202,14.5,5.461537837982178,0.04062499850988388,11.744352340698242,45.439998626708984
2015-11-17,3.5299999713897705,14.5,5.5461530685424805,0.04292900115251541,11.860796928405762,45.88999938964844
2015-11-18,3.4700000286102295,14.5,5.434615135192871,0.04101499915122986,11.89406681060791,46.08000183105469
2015-11-19,3.609999895095825,14.300000190734863,5.65384578704834,0.04097599908709526,11.711082458496094,46.70000076293945
2015-11-23,3.5299999713897705,14.5,5.65384578704834,0.04035099968314171,12.023820877075195,46.459999084472656
2015-11-24,3.5399999618530273,14.199999809265137,5.811538219451904,0.041875001043081284,11.860796928405762,46.790000915527344
2015-11-25,3.5,14.25,5.938460826873779,0.039921000599861145,11.844161987304688,45.40999984741211
2015-11-26,3.4600000381469727,14.920000076293945,5.90384578704834,0.04128900170326233,11.977243423461914,45.650001525878906
2015-11-27,3.450000047683716,14.300000190734863,6.023076057434082,0.039062000811100006,11.810892105102539,44.59000015258789
2015-11-30,3.4100000858306885,13.800000190734863,5.8461527824401855,0.03449200093746185,11.13550853729248,43.70000076293945
2015-12-01,3.369999885559082,13.899999618530273,6.111537933349609,0.03125,11.444920539855957,43.529998779296875
2015-12-02,3.4700000286102295,13.710000038146973,6.180768966674805,0.03156200051307678,11.677811622619629,43.459999084472656
2015-12-03,3.569999933242798,13.550000190734863,6.3461527824401855,0.0338670015335083,12.143592834472656,44.970001220703125
2015-12-04,3.490000009536743,13.399999618530273,6.0,0.0312890000641346,11.514787673950195,44.099998474121094
2015-12-07,3.440000057220459,13.350000381469727,6.199999809265137,0.03277299925684929,11.62790584564209,43.95000076293945
2015-12-08,3.4100000858306885,13.079999923706055,5.973075866699219,0.031053999438881874,11.228665351867676,43.04999923706055
2015-12-09,3.509999990463257,13.0,5.942306995391846,0.031679000705480576,11.195395469665527,44.650001525878906
2015-12-10,3.3399999141693115,13.199999809265137,6.15384578704834,0.03320299834012985,10.483413696289062,44.31999969482422
2015-12-11,3.3299999237060547,13.300000190734863,6.3153839111328125,0.03136700019240379,10.646437644958496,43.91999816894531
2015-12-14,3.3499999046325684,13.0,6.030768871307373,0.030585000291466713,10.549955368041992,43.43000030517578
2015-12-15,3.240000009536743,12.949999809265137,5.923076152801514,0.03437500074505806,10.490068435668945,43.5
2015-12-16,3.240000009536743,13.0,6.019229888916016,0.03585899993777275,10.37695026397705,43.7400016784668
2015-12-17,3.1500000953674316,13.399999618530273,5.923076152801514,0.041405998170375824,10.629802703857422,43.7400016784668
2015-12-18,2.950000047683716,12.920000076293945,5.8461527824401855,0.04101499915122986,10.54330062866211,42.58000183105469
2015-12-21,2.799999952316284,12.5,5.842307090759277,0.03945299983024597,10.084173202514648,41.95000076293945
2015-12-22,2.490000009536743,12.350000381469727,5.949999809265137,0.042500000447034836,10.313736915588379,42.22999954223633
2015-12-23,2.4600000381469727,12.479999542236328,5.980769157409668,0.04609299823641777,10.646437644958496,42.75
2015-12-28,2.390000104904175,12.449999809265137,6.061538219451904,0.06328099966049194,10.430182456970215,42.5
